Document_id,item_id_0,item_id_1,item_id_2,item_id_3,item_id_4,item_id_5,item_id_6,item_id_7,item_id_8,item_id_9,item_id_10,item_id_11,item_id_12
dbcf6e84-dd41-45c4-a826-1828809db4a6,bf04d3a1-c39c-40b6-b6fe-a00da027232f,,,,,,,,,,,,
00d86a01-0e02-4d28-b34f-630c36d4f656,00dd3f29-e488-4361-a8f5-f787cb409767,,,,,,,,,,,,
db86bd0f-3fec-4f73-a303-812fe3bc39b0,00dd3f29-e488-4361-a8f5-f787cb409767,,,,,,,,,,,,
f1a01d33-c0ef-4c8b-9f43-39f1abac3f5b,00dd3f29-e488-4361-a8f5-f787cb409767,,,,,,,,,,,,
e687f772-5fd1-45f5-9d8a-33be7dad196e,00dd3f29-e488-4361-a8f5-f787cb409767,,,,,,,,,,,,
6c81c134-a6a9-4601-ab35-54b39273134f,00dd3f29-e488-4361-a8f5-f787cb409767,,,,,,,,,,,,
20855652-79b8-4207-8662-3a46c5c02574,00dd3f29-e488-4361-a8f5-f787cb409767,,,,,,,,,,,,
ecea9ffa-0a4b-4418-97c0-6822848ad6af,06d342b6-9cde-4165-abc5-355277c49d4b,,,,,,,,,,,,
aa5c9e49-fbf2-405b-9f0d-d00a05b2cc0e,a6a3482d-7c0a-4d67-a816-e8dac3f56ddd,,,,,,,,,,,,
21e4e590-06b2-4cd1-a699-4a2a4df5cc84,a6a3482d-7c0a-4d67-a816-e8dac3f56ddd,,,,,,,,,,,,
2f3969c1-fd24-4b72-8a16-6f4d6395f045,a6a3482d-7c0a-4d67-a816-e8dac3f56ddd,,,,,,,,,,,,
cd4cf4be-2d39-4770-b6c2-165b619695cb,a6a3482d-7c0a-4d67-a816-e8dac3f56ddd,,,,,,,,,,,,
52afe454-fa9a-4b00-b162-610232808885,76499e85-92ca-435d-8a59-c079f78fc53e,,,,,,,,,,,,
de14b0fd-f2c7-46bd-ad17-fd6d36010c2a,76499e85-92ca-435d-8a59-c079f78fc53e,,,,,,,,,,,,
3de68ab6-7f68-4712-821c-9366ed592062,76499e85-92ca-435d-8a59-c079f78fc53e,,,,,,,,,,,,
9734a4cc-6242-4d29-8446-7032e8142043,76499e85-92ca-435d-8a59-c079f78fc53e,,,,,,,,,,,,
ad8a2070-7535-4d02-938c-4f4b1661cc45,76499e85-92ca-435d-8a59-c079f78fc53e,,,,,,,,,,,,
5c1a4e38-58dd-4000-b5ec-e8bae01ad9e1,770af519-2d36-45de-96f3-8c95f08128f5,,,,,,,,,,,,
5aff117b-dcfd-4356-ad6e-65d175981e4a,770af519-2d36-45de-96f3-8c95f08128f5,,,,,,,,,,,,
34d17283-b2c2-483e-842e-25fa264693a7,770af519-2d36-45de-96f3-8c95f08128f5,,,,,,,,,,,,
dbde6d0c-fc69-42b3-befd-ea9c884dc892,495825b5-7570-4be2-a844-405ce4fbb1cf,,,,,,,,,,,,
21c3d210-cc4e-4385-a5e9-8ab3f7f48aa2,495825b5-7570-4be2-a844-405ce4fbb1cf,,,,,,,,,,,,
879dec14-d2b8-450b-817a-ea6a00cff80c,495825b5-7570-4be2-a844-405ce4fbb1cf,,,,,,,,,,,,
b1e00a0e-fff9-4314-96ec-434766a7e65f,495825b5-7570-4be2-a844-405ce4fbb1cf,,,,,,,,,,,,
d01e3397-a336-43b0-b42c-0e43dd7c726d,ebf18845-63f1-417d-bf67-a031a4cc8e4f,,,,,,,,,,,,
42431017-75a9-46ec-9a19-a1e7c50d5f4e,ebf18845-63f1-417d-bf67-a031a4cc8e4f,,,,,,,,,,,,
0e169fcb-eaf6-43fd-9a5c-936d27fc872f,ebf18845-63f1-417d-bf67-a031a4cc8e4f,,,,,,,,,,,,
37584f6d-7b80-4b2c-b2e9-3ad0e64fff94,ebf18845-63f1-417d-bf67-a031a4cc8e4f,,,,,,,,,,,,
124ebd37-857d-42f1-b29f-82354568814f,ebf18845-63f1-417d-bf67-a031a4cc8e4f,,,,,,,,,,,,
cd00b22d-6a15-45e4-b917-ae32eaec9891,ebf18845-63f1-417d-bf67-a031a4cc8e4f,,,,,,,,,,,,
3c98a64c-93f7-4ed4-9c38-8c111f4c3fbc,4d20001b-a7f1-41e9-8286-220df1e639d9,,,,,,,,,,,,
eea74326-ccdf-47d0-9f91-d38dbcccf010,4d20001b-a7f1-41e9-8286-220df1e639d9,,,,,,,,,,,,
065f7990-424b-415d-8c1f-10ab4c6acced,4d20001b-a7f1-41e9-8286-220df1e639d9,,,,,,,,,,,,
abc494c5-dc39-49d4-a967-95c4c4078cc6,4d20001b-a7f1-41e9-8286-220df1e639d9,,,,,,,,,,,,
d818bb1e-be02-4627-80de-e0d5e874f70c,a5bf3ade-d0e2-4725-a3dc-ed247ad0a2a3,,,,,,,,,,,,
724c6909-ce7d-43ae-87d4-39327c7bce20,a5bf3ade-d0e2-4725-a3dc-ed247ad0a2a3,,,,,,,,,,,,
13d51eb3-eff5-4f45-aab7-d26368f79f2f,56ee3757-9ec8-48f5-99e6-83bcbb432345,,,,,,,,,,,,
993db8a2-70f9-4400-b865-3f492ac24c7e,56ee3757-9ec8-48f5-99e6-83bcbb432345,,,,,,,,,,,,
fb63f4f3-1c0f-40eb-a822-f019cae68f16,95a4ea6c-d338-4fc8-a7ae-f884e5531452,,,,,,,,,,,,
43875447-49ba-4e79-bbdd-c90e1f8349a5,95a4ea6c-d338-4fc8-a7ae-f884e5531452,,,,,,,,,,,,
613a0f85-f43d-4193-98aa-cb19ebb24b1e,95a4ea6c-d338-4fc8-a7ae-f884e5531452,,,,,,,,,,,,
19300547-f0e7-473d-bc5b-7a0c6061e3ea,cd5ae1ac-17d5-4abf-8006-5e7a52067987,8f920d17-9a2b-4208-a718-fafb901e8df5,,,,,,,,,,,
64331440-898a-4fd1-af46-95024f91f5d5,cd5ae1ac-17d5-4abf-8006-5e7a52067987,8f920d17-9a2b-4208-a718-fafb901e8df5,,,,,,,,,,,
4bf0bcdf-8d12-42af-9728-71597b8a8615,cd5ae1ac-17d5-4abf-8006-5e7a52067987,8f920d17-9a2b-4208-a718-fafb901e8df5,,,,,,,,,,,
31ec787b-d841-483b-b622-ff74498603d2,cd5ae1ac-17d5-4abf-8006-5e7a52067987,8f920d17-9a2b-4208-a718-fafb901e8df5,,,,,,,,,,,
6a76ad14-5c3e-4cf8-9703-46d30951544c,cd5ae1ac-17d5-4abf-8006-5e7a52067987,8f920d17-9a2b-4208-a718-fafb901e8df5,,,,,,,,,,,
7aef02a9-f2d8-42a6-af85-7a89f98e5826,326ac50c-4bbf-41f8-a831-742109ed058a,,,,,,,,,,,,
9adf2d22-246d-4dc7-901e-fddd6182c180,326ac50c-4bbf-41f8-a831-742109ed058a,,,,,,,,,,,,
951863a9-c973-4143-b906-79ec238e4612,326ac50c-4bbf-41f8-a831-742109ed058a,,,,,,,,,,,,
44981587-70a0-43fe-8200-0aa6cf531089,326ac50c-4bbf-41f8-a831-742109ed058a,,,,,,,,,,,,
5b6a6615-3c1f-40dc-b89d-476a1f357774,326ac50c-4bbf-41f8-a831-742109ed058a,,,,,,,,,,,,
d2e0eed1-9f95-4da5-b91c-c6ef7ca4d1d4,326ac50c-4bbf-41f8-a831-742109ed058a,,,,,,,,,,,,
f64b58bb-9450-4aa1-bcac-d73b9acee0ee,326ac50c-4bbf-41f8-a831-742109ed058a,,,,,,,,,,,,
7ea8a685-7490-4a23-8c24-045bf63e3b06,7c278a07-aefb-4f18-bc9c-84bf74eb982d,,,,,,,,,,,,
ec7c0721-455b-4f10-91c1-a089d35216c5,7c278a07-aefb-4f18-bc9c-84bf74eb982d,,,,,,,,,,,,
a08f4098-51c1-475a-a39f-73140e8f8c07,7c278a07-aefb-4f18-bc9c-84bf74eb982d,,,,,,,,,,,,
b802c507-46a3-4e9f-a189-6a36243a6bab,d8554bb2-da9c-450e-b637-1a099749e291,,,,,,,,,,,,
acdf9925-b29a-4a0b-9707-ba0e984321d2,d8554bb2-da9c-450e-b637-1a099749e291,,,,,,,,,,,,
d8b399b5-43c9-485d-aaeb-42b899bd0cdb,d8554bb2-da9c-450e-b637-1a099749e291,,,,,,,,,,,,
83dd22b8-1c2e-4413-bb87-a54b1453d56d,d8554bb2-da9c-450e-b637-1a099749e291,,,,,,,,,,,,
5978fc61-6182-42bd-a716-b4942526d245,da0d37b4-85cc-43ed-aa6e-12866224d402,,,,,,,,,,,,
5ad93ca4-081e-45c5-9be3-307d8592ab40,4b8737e1-3b83-41ce-b736-36753d1e0df0,,,,,,,,,,,,
94fb0617-de7f-4ecd-8854-ce723d985e06,4b8737e1-3b83-41ce-b736-36753d1e0df0,,,,,,,,,,,,
113ea137-f9de-4487-95f8-2d61ccaa8a8c,4b8737e1-3b83-41ce-b736-36753d1e0df0,,,,,,,,,,,,
b70a1e37-bad5-4390-92fa-28ed6fcac8a0,4b8737e1-3b83-41ce-b736-36753d1e0df0,,,,,,,,,,,,
0624cfac-80e7-4919-8c7f-c895c6de30cb,4b8737e1-3b83-41ce-b736-36753d1e0df0,,,,,,,,,,,,
a149ce9a-3577-43d6-ae2e-b62a0a83a422,e1d64c6b-f3a6-4f40-8149-e7f08009c1c3,,,,,,,,,,,,
b1f37fd0-39f5-478e-bcd8-06da5894bc90,c258a88f-6f92-4700-9088-ebf656be454d,,,,,,,,,,,,
1d9c3345-ad96-40cc-bafb-a5c81097e961,c258a88f-6f92-4700-9088-ebf656be454d,,,,,,,,,,,,
a9ec94a9-f448-4b37-8d39-b42f302243c8,0218ca10-b802-4c9b-ada3-68dabd03b15f,,,,,,,,,,,,
d0e070be-2b6f-4c47-ac27-cf157025319e,0218ca10-b802-4c9b-ada3-68dabd03b15f,,,,,,,,,,,,
0dd5803f-75b3-4577-8a39-2634088c1585,226d5172-6f58-48b0-8f1e-3764d5466ac0,,,,,,,,,,,,
3d4817a5-a836-4e41-9a1d-b62b08242493,226d5172-6f58-48b0-8f1e-3764d5466ac0,,,,,,,,,,,,
779a28c7-d9ce-4549-bf66-733cc77103b0,226d5172-6f58-48b0-8f1e-3764d5466ac0,,,,,,,,,,,,
7a45e89e-cb01-4677-a9cf-5cde32146642,226d5172-6f58-48b0-8f1e-3764d5466ac0,,,,,,,,,,,,
92e49f63-c328-46d1-8a6b-f8c2c77d7666,226d5172-6f58-48b0-8f1e-3764d5466ac0,,,,,,,,,,,,
4ee58300-f2b1-474d-9934-cd23b7d7a759,226d5172-6f58-48b0-8f1e-3764d5466ac0,,,,,,,,,,,,
3f35b942-c6cd-4cd6-8252-7703d2f589f9,226d5172-6f58-48b0-8f1e-3764d5466ac0,,,,,,,,,,,,
59b43d89-1750-43b1-b5f3-6cafc06da076,a3985c95-0763-4459-8f9c-7bf25d1a176a,,,,,,,,,,,,
3a9500ff-bcef-43ea-8dd6-ced756f5ab9f,a3985c95-0763-4459-8f9c-7bf25d1a176a,,,,,,,,,,,,
5d11d102-e63e-4dd4-916b-5c0551f4f967,a3985c95-0763-4459-8f9c-7bf25d1a176a,,,,,,,,,,,,
a1ae48a8-0c36-459f-9a6d-8e259a79a898,a3985c95-0763-4459-8f9c-7bf25d1a176a,,,,,,,,,,,,
f18a2d02-9f1f-4fd5-a76d-c196b36449c4,a3985c95-0763-4459-8f9c-7bf25d1a176a,,,,,,,,,,,,
7d3989f1-4b9b-4d13-81da-6a1851537c72,8d73677c-3819-4a1f-8315-ceea84c99446,,,,,,,,,,,,
faa5cbe1-4ae3-4c47-85e8-f3aab79b4ab1,da74f40e-5e51-4f7f-8a51-b192a2adfab4,,,,,,,,,,,,
3bcf034f-8995-48af-9b22-04fde328ddb8,da74f40e-5e51-4f7f-8a51-b192a2adfab4,,,,,,,,,,,,
d5463974-3740-4351-97d2-7681a3125ed5,da74f40e-5e51-4f7f-8a51-b192a2adfab4,,,,,,,,,,,,
f8b051b2-9d2c-415a-bee4-a468ceb6dd94,da74f40e-5e51-4f7f-8a51-b192a2adfab4,,,,,,,,,,,,
b55d4645-69b5-4ef1-8537-d4707dc27be7,619a25d1-7fd2-461c-9ec5-ba9d243ea8b1,,,,,,,,,,,,
7235ba4f-5982-43fd-93f5-daac90776a42,619a25d1-7fd2-461c-9ec5-ba9d243ea8b1,,,,,,,,,,,,
16df9010-533e-4b35-a94d-da565bd859d1,619a25d1-7fd2-461c-9ec5-ba9d243ea8b1,,,,,,,,,,,,
98e463f0-385c-4a1e-9323-fba54a1a9a4e,619a25d1-7fd2-461c-9ec5-ba9d243ea8b1,,,,,,,,,,,,
afc3f9b6-150e-478d-88ef-239fbafb784f,619a25d1-7fd2-461c-9ec5-ba9d243ea8b1,,,,,,,,,,,,
8bf5831b-86ab-4462-8ba0-12c7a6733d0b,867df81a-f072-405e-ba10-217476d2d865,,,,,,,,,,,,
0a02fe04-3118-42ad-8b52-c853e3f41dbf,867df81a-f072-405e-ba10-217476d2d865,,,,,,,,,,,,
8e25631c-87a7-429a-a3a0-7f4dc82810e9,867df81a-f072-405e-ba10-217476d2d865,,,,,,,,,,,,
aa3f6e65-057d-44ef-b3f2-61b9116ab6ed,867df81a-f072-405e-ba10-217476d2d865,,,,,,,,,,,,
de1cc818-af04-4420-a3c2-aa1454a3e2b0,4f0d0473-de43-4c4d-acb5-29f558b54aaa,,,,,,,,,,,,
c356457b-8805-47e7-9a06-fe8f1e2dcb67,4f0d0473-de43-4c4d-acb5-29f558b54aaa,,,,,,,,,,,,
76124fe6-0cc5-4065-b1b8-d8a30e6ace54,4f0d0473-de43-4c4d-acb5-29f558b54aaa,,,,,,,,,,,,
c0615de7-2937-4dd3-80e4-d2e65bf7c718,33b2b94d-540b-4ae5-bb1a-27ce10d1eba1,,,,,,,,,,,,
bdc0a870-5ed1-416f-b1cf-2dfddc0d1535,1cdcb0f9-25af-4b68-a860-cb9fb6f735a2,,,,,,,,,,,,
b80bcc81-d336-43f4-8967-cf1aa75f99a3,365f9437-f284-41ce-a1dd-70eb4216f133,,,,,,,,,,,,
34381dc1-b878-4334-89ce-bf2d16fc459c,ea05f50e-0523-4702-9ded-2afb64483f79,,,,,,,,,,,,
700e6980-753b-4e5e-a849-10b4e8a64901,ea05f50e-0523-4702-9ded-2afb64483f79,,,,,,,,,,,,
a573d224-fa5e-42f7-902d-4fbe53602d79,ea05f50e-0523-4702-9ded-2afb64483f79,,,,,,,,,,,,
68874852-c4e5-4377-b0e6-b8b22a23104c,ea05f50e-0523-4702-9ded-2afb64483f79,,,,,,,,,,,,
07fc7969-e71e-4899-af9f-4eba11799c7b,ea05f50e-0523-4702-9ded-2afb64483f79,,,,,,,,,,,,
b3a68408-d872-4816-8fb5-38c31c0db3e4,ea05f50e-0523-4702-9ded-2afb64483f79,,,,,,,,,,,,
13c173c6-eb2c-482f-b1f2-86773db3e9cd,dc28a140-cd18-49ec-9557-22a9071e8fd9,,,,,,,,,,,,
9100c0ad-8820-43e5-94b3-28268e718a3c,dc28a140-cd18-49ec-9557-22a9071e8fd9,,,,,,,,,,,,
b285ef80-7bd2-4787-babd-94b8197814c2,dc28a140-cd18-49ec-9557-22a9071e8fd9,,,,,,,,,,,,
278c4cd2-eb68-4c0a-a3c0-4ee166a71934,dc28a140-cd18-49ec-9557-22a9071e8fd9,,,,,,,,,,,,
e8356fdc-a1a1-4ea5-946e-ebc0534cdd8e,dc28a140-cd18-49ec-9557-22a9071e8fd9,,,,,,,,,,,,
b8bfd1e0-3c5d-44d2-8988-fe7a7fa6d5d0,b2392728-dc14-44c0-bc74-fb1eb3df20fc,,,,,,,,,,,,
5b70ae35-9081-4b49-b7d0-d097bb71f328,b2392728-dc14-44c0-bc74-fb1eb3df20fc,,,,,,,,,,,,
a4e3bb84-3543-4427-8b51-78188ae21bd1,b2392728-dc14-44c0-bc74-fb1eb3df20fc,,,,,,,,,,,,
f1dfa8e2-f335-4a3e-b717-8b399f288798,b2abc07c-da53-4cc9-9f5d-c3bc65d53580,,,,,,,,,,,,
de870123-9750-4d9a-84f7-54bfe0e6e3d0,b2abc07c-da53-4cc9-9f5d-c3bc65d53580,,,,,,,,,,,,
2d987f93-a8f2-4738-8ca6-0fc21b9dd027,b2abc07c-da53-4cc9-9f5d-c3bc65d53580,,,,,,,,,,,,
9cd7f1bb-1e4c-4196-9837-ce0f88723c6f,b2abc07c-da53-4cc9-9f5d-c3bc65d53580,,,,,,,,,,,,
afb87855-a682-4d4a-9475-68a75be2f85a,b2abc07c-da53-4cc9-9f5d-c3bc65d53580,,,,,,,,,,,,
61cb9613-bb0a-4307-a346-20960278b67e,b2abc07c-da53-4cc9-9f5d-c3bc65d53580,,,,,,,,,,,,
9310ca4b-d2f1-4102-8be2-50a5d88de7e0,e09d2d50-7c59-452c-93e1-bd1433dfca80,,,,,,,,,,,,
f92029ee-cd2a-4f91-85a2-4dbc28aef40a,9d401bff-827b-485d-9f6d-bbed560f35ea,,,,,,,,,,,,
5ace7ac8-c08c-49a8-a25d-e9c36192e12f,9d401bff-827b-485d-9f6d-bbed560f35ea,,,,,,,,,,,,
9133dbf9-888f-404a-a853-e31ad52e978b,9d401bff-827b-485d-9f6d-bbed560f35ea,,,,,,,,,,,,
d5b40ff8-f818-4bd8-83ec-732c020fb8a6,2e17b73b-5f41-44c5-a06e-45a3d0a39d5f,,,,,,,,,,,,
2a113c5e-17e6-42d4-98b8-83bd876cc3b0,2e17b73b-5f41-44c5-a06e-45a3d0a39d5f,,,,,,,,,,,,
d003219a-769f-4384-8fc4-5bd989b80fa5,2e17b73b-5f41-44c5-a06e-45a3d0a39d5f,,,,,,,,,,,,
374a218b-f3fe-46eb-91df-0c7df84d523a,2e17b73b-5f41-44c5-a06e-45a3d0a39d5f,,,,,,,,,,,,
ee4b7566-4d62-482a-8526-854a770bca53,eb8cb852-72c1-4f9f-9d50-5b7d09ede7ab,,,,,,,,,,,,
f4d94679-5a13-47f7-a00b-d166ef1fb29f,eb8cb852-72c1-4f9f-9d50-5b7d09ede7ab,,,,,,,,,,,,
186ed245-7f91-4e5b-99da-9b76ad56d1ed,eb8cb852-72c1-4f9f-9d50-5b7d09ede7ab,,,,,,,,,,,,
829c2858-6ee9-4f01-95ad-ec36eab825d6,eb8cb852-72c1-4f9f-9d50-5b7d09ede7ab,,,,,,,,,,,,
0993dbc8-2704-4186-a2d1-8cf4d8edbc2f,eb8cb852-72c1-4f9f-9d50-5b7d09ede7ab,,,,,,,,,,,,
2a2377ef-4a0d-42eb-a7be-84e297fe017e,eb8cb852-72c1-4f9f-9d50-5b7d09ede7ab,,,,,,,,,,,,
c828837c-7748-457b-b3b3-3aa9fd989233,eb8cb852-72c1-4f9f-9d50-5b7d09ede7ab,,,,,,,,,,,,
2db5ec31-e9f3-4708-a048-5b3e9b2c06c2,a1175d1d-c285-44af-9dd4-03a73d28e8d1,,,,,,,,,,,,
a049da45-b264-4f1d-ac16-7328b196795d,a1175d1d-c285-44af-9dd4-03a73d28e8d1,,,,,,,,,,,,
ecc5c54b-6b2f-46b9-8dcd-27e5c73807d6,a1175d1d-c285-44af-9dd4-03a73d28e8d1,,,,,,,,,,,,
e0a1fc08-ab61-47b6-899d-8fbda7553524,7c6e1a96-97cd-4d1b-9bab-b0666d6c9c62,,,,,,,,,,,,
e86d4ca7-d811-4dc6-b724-47f56346ee77,7c6e1a96-97cd-4d1b-9bab-b0666d6c9c62,,,,,,,,,,,,
a002730a-a8bc-4f0a-a45c-5d077c709cd5,7c6e1a96-97cd-4d1b-9bab-b0666d6c9c62,,,,,,,,,,,,
63c0a051-31a0-48d5-aaa9-0060e2602d8c,7c6e1a96-97cd-4d1b-9bab-b0666d6c9c62,,,,,,,,,,,,
5b6ddc6f-7736-4ea0-af07-e26b88ee04f2,7c6e1a96-97cd-4d1b-9bab-b0666d6c9c62,,,,,,,,,,,,
18d4b4b6-ae28-4f9a-ab7f-2bf081486889,f0276c6d-c0c1-4fb6-91f6-13d98fe48ede,,,,,,,,,,,,
2d725a22-7349-4bec-9920-f11b084fb4d1,f0276c6d-c0c1-4fb6-91f6-13d98fe48ede,,,,,,,,,,,,
f4fc9fef-ac8b-481b-b8ff-5732075233ab,1e2ccec7-fb3a-4811-b178-a5be1da5cb60,,,,,,,,,,,,
aeb28570-3781-4fad-af5a-b1fd14bd39a9,df07b105-1d27-49ee-a129-bad545cb45ab,,,,,,,,,,,,
4dad65a3-2165-4001-a31b-f84d8879fec3,da2b5e87-d725-4a6a-bcc4-1145ff165ee9,,,,,,,,,,,,
b46853a1-7ed4-40ee-a497-23d0c06c97d4,da2b5e87-d725-4a6a-bcc4-1145ff165ee9,,,,,,,,,,,,
452e4407-d45a-4f3f-b25d-f4617792b8aa,112f9a44-bb99-4bf5-b734-c7405d464aa1,,,,,,,,,,,,
ce143c66-d3ab-4d8a-9e8b-fe5d69d0624f,5ba6411c-cf14-4313-9721-a425af1feb6b,,,,,,,,,,,,
c5db8607-9925-4011-8027-d9483ee85987,912640a4-1e51-4c97-a2d7-d85799e5e9d5,,,,,,,,,,,,
ada258cc-f6e5-4dad-9b1d-fbbc7b03727b,912640a4-1e51-4c97-a2d7-d85799e5e9d5,,,,,,,,,,,,
bcfe179c-125f-485a-a8d1-9e842025d2a7,030a5dd6-3425-4c2d-abf9-96a3bc590da3,,,,,,,,,,,,
a207f2ce-6238-4988-a244-ef8b6ff77484,030a5dd6-3425-4c2d-abf9-96a3bc590da3,,,,,,,,,,,,
cf1ba1af-e137-424e-971b-b210ee2564e6,25abbb60-1160-49e4-b87d-ccaa6be146b1,,,,,,,,,,,,
b36e5ca6-1e05-4dae-a681-91e72b107e2a,7c499827-4dab-44a4-8ec5-d8d9d239045f,,,,,,,,,,,,
188a84ba-4fc4-4b3c-bbd4-d5486f13f226,7c499827-4dab-44a4-8ec5-d8d9d239045f,,,,,,,,,,,,
b38c063b-060c-455a-bced-3107499c04a2,7c499827-4dab-44a4-8ec5-d8d9d239045f,,,,,,,,,,,,
202c060c-eacd-473e-a9ed-0c8cca81914d,c7efeb82-5c6c-46a6-af7f-8cdc03945c34,,,,,,,,,,,,
c10ab1fb-8aae-4563-8de8-9831ddd7108b,c7efeb82-5c6c-46a6-af7f-8cdc03945c34,,,,,,,,,,,,
135c5363-ca0f-41e8-8e87-96f6f3a86ef1,c7efeb82-5c6c-46a6-af7f-8cdc03945c34,,,,,,,,,,,,
97420115-fdad-4e87-aefb-0283e904f831,f96c055a-ff7d-4a12-8f4f-9fff237523db,,,,,,,,,,,,
31ceca82-2648-4eda-a46e-46469a244680,f96c055a-ff7d-4a12-8f4f-9fff237523db,,,,,,,,,,,,
a17d8241-65f0-4873-817b-f2be9045d883,67011b38-9613-4216-98fe-12a48ba43ae8,,,,,,,,,,,,
c9940006-d485-4a09-944b-86095a171b97,67011b38-9613-4216-98fe-12a48ba43ae8,,,,,,,,,,,,
d4afbe30-8f49-4629-a0f3-bfe5a5e3b4cc,bedc33fb-88e3-4bab-a54b-7842b0d89ee9,,,,,,,,,,,,
ce8b9375-f3d5-49ae-a88b-bfa58b7aa765,d3ccabf3-8bc2-4267-aecc-9dfafe461b21,,,,,,,,,,,,
c006582f-5261-4714-86ce-aebdc0087efc,d3ccabf3-8bc2-4267-aecc-9dfafe461b21,,,,,,,,,,,,
9a11673d-d350-4f01-a8ed-dbb99f1e0c58,d3ccabf3-8bc2-4267-aecc-9dfafe461b21,,,,,,,,,,,,
eadb7cdc-aa3d-4850-abf4-9d5ed5d3d125,d3ccabf3-8bc2-4267-aecc-9dfafe461b21,,,,,,,,,,,,
3f879679-95bc-4eec-8654-c1b9212463e2,d3ccabf3-8bc2-4267-aecc-9dfafe461b21,,,,,,,,,,,,
d62d26ca-8663-4003-8691-7aaf041ed916,346eda6d-5be7-492e-a295-cee26357a74e,,,,,,,,,,,,
7cd5afe1-5737-467c-8ab3-bb69457504a4,346eda6d-5be7-492e-a295-cee26357a74e,,,,,,,,,,,,
d5481265-a45c-4dda-b7fe-08cc0a1c54f3,346eda6d-5be7-492e-a295-cee26357a74e,,,,,,,,,,,,
f424c351-1ba8-4bcd-b6a0-76f074439b22,346eda6d-5be7-492e-a295-cee26357a74e,,,,,,,,,,,,
021a7dd8-9215-4f3a-ad48-14d077cbe639,346eda6d-5be7-492e-a295-cee26357a74e,,,,,,,,,,,,
1695dbbc-96b2-4b33-b061-42b2e00dd26d,cdfaddec-fe2e-420c-b208-9a7b3c5b8db8,,,,,,,,,,,,
a01f347a-01f3-4d7f-8628-9ad16208adfd,cdfaddec-fe2e-420c-b208-9a7b3c5b8db8,,,,,,,,,,,,
f98655b8-3fa1-4391-b24b-bc0ffc1dcd1e,cdfaddec-fe2e-420c-b208-9a7b3c5b8db8,,,,,,,,,,,,
15ac4091-6c0c-4740-bf09-175a0cd773de,cdfaddec-fe2e-420c-b208-9a7b3c5b8db8,,,,,,,,,,,,
9972a3fd-21ed-4fdd-a022-ec94d1d77e33,cdfaddec-fe2e-420c-b208-9a7b3c5b8db8,,,,,,,,,,,,
5e382292-d35c-4889-b101-406798fb7df5,cdfaddec-fe2e-420c-b208-9a7b3c5b8db8,,,,,,,,,,,,
9c5c7b3d-903a-4fdd-a374-676df0fdebe6,cdfaddec-fe2e-420c-b208-9a7b3c5b8db8,,,,,,,,,,,,
c9146d00-59b9-4f45-862d-9864ab6228bc,d8d0bb7d-2a47-48fb-ab74-41f56e495477,,,,,,,,,,,,
7296b3d0-ff18-4ea3-bab5-08490f687ba7,d8d0bb7d-2a47-48fb-ab74-41f56e495477,,,,,,,,,,,,
1b999484-2a3f-4d80-9fcc-58493f3510d9,d8d0bb7d-2a47-48fb-ab74-41f56e495477,,,,,,,,,,,,
53a3cedb-d257-41e2-b704-c43156c31102,d8d0bb7d-2a47-48fb-ab74-41f56e495477,,,,,,,,,,,,
156341e2-8408-40c3-8a87-8b7944b929d8,d8d0bb7d-2a47-48fb-ab74-41f56e495477,,,,,,,,,,,,
b01b417d-bfc7-4ec7-9d7a-a99a325e1e62,e0c36b06-9d10-46ae-864b-641b2c147216,,,,,,,,,,,,
f6719d98-f9a9-490e-9771-442b2c561747,e0c36b06-9d10-46ae-864b-641b2c147216,,,,,,,,,,,,
38c0d0d9-92b5-46cd-8dd4-fd3a07d48de4,9bf1faca-228a-4bbe-aabd-a2a8e15e23ee,,,,,,,,,,,,
6c87b537-96cd-4f08-acdc-bcfbf184e361,9bf1faca-228a-4bbe-aabd-a2a8e15e23ee,,,,,,,,,,,,
217568b9-bf4d-41af-bdde-28b5a83915b0,17223f9e-662a-43a4-9941-75cdbac87918,,,,,,,,,,,,
e8221ac8-5034-49ec-a5c9-a2f22fa1bc2a,17223f9e-662a-43a4-9941-75cdbac87918,,,,,,,,,,,,
5fac27a2-9dd7-4dae-af21-ff06774dfe70,17223f9e-662a-43a4-9941-75cdbac87918,,,,,,,,,,,,
a42421f6-8e8d-4362-9a72-66e2dbc9101d,c6e2036d-fe42-49d2-bad3-77be0db4e056,,,,,,,,,,,,
9242648d-5d96-4094-9aa6-0048ce3357ea,6e400280-00a4-4e10-bbf5-1ddba4eede95,,,,,,,,,,,,
ad7e5b7b-4cad-4546-a2d2-7848e3287cff,6e400280-00a4-4e10-bbf5-1ddba4eede95,,,,,,,,,,,,
af403d45-ac2f-4e1d-b9bc-ed85268e9f15,fc5abd34-be59-49ef-926b-7cedba81c9a6,,,,,,,,,,,,
422939a5-3ab8-4de6-b95e-5e662e48e816,a7a3fcd9-23cc-4ab1-b6c6-f0a3201965cf,,,,,,,,,,,,
1660bb08-51fd-42b0-adbb-264bb2c585dc,a7a3fcd9-23cc-4ab1-b6c6-f0a3201965cf,,,,,,,,,,,,
d3551964-8853-4df4-9726-d7b2d3e3a260,db1dc7b4-a027-49bb-8e58-a0047fc2744d,,,,,,,,,,,,
733ca4d7-ecb8-4c8b-b444-b3b0dbf3982b,db1dc7b4-a027-49bb-8e58-a0047fc2744d,,,,,,,,,,,,
